,label,charge
http://dl-learner.org/carcinogenesis#d247_14,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_15,2.0,1.319
http://dl-learner.org/carcinogenesis#d247_16,2.0,-0.658
http://dl-learner.org/carcinogenesis#d247_17,2.0,-0.658
http://dl-learner.org/carcinogenesis#d247_18,2.0,0.102
http://dl-learner.org/carcinogenesis#d247_19,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_2,2.0,0.031
http://dl-learner.org/carcinogenesis#d247_20,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_21,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_22,2.0,0.101
http://dl-learner.org/carcinogenesis#d247_23,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_24,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_25,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_26,2.0,-0.538
http://dl-learner.org/carcinogenesis#d247_3,2.0,-0.358
http://dl-learner.org/carcinogenesis#d247_4,2.0,0.031
http://dl-learner.org/carcinogenesis#d247_5,2.0,0.011
http://dl-learner.org/carcinogenesis#d247_6,2.0,-0.288
http://dl-learner.org/carcinogenesis#d247_7,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_8,2.0,0.061
http://dl-learner.org/carcinogenesis#d247_9,2.0,0.071
http://dl-learner.org/carcinogenesis#d248_1,2.0,-0.652
http://dl-learner.org/carcinogenesis#d248_10,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_11,2.0,0.108
http://dl-learner.org/carcinogenesis#d248_12,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_13,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_14,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_15,2.0,-0.532
http://dl-learner.org/carcinogenesis#d248_2,2.0,-0.083
http://dl-learner.org/carcinogenesis#d248_3,2.0,0.598
http://dl-learner.org/carcinogenesis#d248_4,2.0,-0.083
http://dl-learner.org/carcinogenesis#d248_5,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_6,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_7,2.0,0.108
http://dl-learner.org/carcinogenesis#d248_8,2.0,0.067
http://dl-learner.org/carcinogenesis#d248_9,2.0,0.067
http://dl-learner.org/carcinogenesis#d249_1,2.0,-0.271
http://dl-learner.org/carcinogenesis#d249_10,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_11,2.0,-0.072
http://dl-learner.org/carcinogenesis#d249_12,2.0,-0.002
http://dl-learner.org/carcinogenesis#d249_13,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_14,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_15,2.0,-0.002
http://dl-learner.org/carcinogenesis#d249_16,2.0,-0.062
http://dl-learner.org/carcinogenesis#d249_17,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_18,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_19,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_2,2.0,-0.121
http://dl-learner.org/carcinogenesis#d249_20,2.0,-0.062
http://dl-learner.org/carcinogenesis#d249_21,2.0,0.079
http://dl-learner.org/carcinogenesis#d249_22,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_23,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_24,2.0,-0.072
http://dl-learner.org/carcinogenesis#d249_25,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_26,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_27,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_28,2.0,-0.171
http://dl-learner.org/carcinogenesis#d249_3,2.0,-0.072
http://dl-learner.org/carcinogenesis#d249_4,2.0,-0.072
http://dl-learner.org/carcinogenesis#d249_5,2.0,-0.121
http://dl-learner.org/carcinogenesis#d249_6,2.0,-0.072
http://dl-learner.org/carcinogenesis#d249_7,2.0,0.079
http://dl-learner.org/carcinogenesis#d249_8,2.0,0.078
http://dl-learner.org/carcinogenesis#d249_9,2.0,0.078
http://dl-learner.org/carcinogenesis#d24_1,2.0,0.208
http://dl-learner.org/carcinogenesis#d24_10,2.0,0.138
http://dl-learner.org/carcinogenesis#d24_11,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_12,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_13,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_14,2.0,0.208
http://dl-learner.org/carcinogenesis#d24_15,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_16,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_17,2.0,0.137
http://dl-learner.org/carcinogenesis#d24_18,2.0,0.137
http://dl-learner.org/carcinogenesis#d24_19,2.0,0.137
http://dl-learner.org/carcinogenesis#d24_2,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_20,2.0,0.137
http://dl-learner.org/carcinogenesis#d24_21,2.0,-0.093
http://dl-learner.org/carcinogenesis#d24_22,2.0,-0.772
http://dl-learner.org/carcinogenesis#d24_23,2.0,-0.772
http://dl-learner.org/carcinogenesis#d24_24,2.0,0.338
http://dl-learner.org/carcinogenesis#d24_25,2.0,0.338
http://dl-learner.org/carcinogenesis#d24_26,2.0,0.338
http://dl-learner.org/carcinogenesis#d24_27,2.0,0.338
http://dl-learner.org/carcinogenesis#d24_3,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_4,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_5,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_6,2.0,-0.123
http://dl-learner.org/carcinogenesis#d24_7,2.0,0.137
http://dl-learner.org/carcinogenesis#d24_8,2.0,0.138
http://dl-learner.org/carcinogenesis#d24_9,2.0,0.138
http://dl-learner.org/carcinogenesis#d250_1,2.0,-0.2
http://dl-learner.org/carcinogenesis#d250_10,2.0,0.05
http://dl-learner.org/carcinogenesis#d250_11,2.0,0.05
http://dl-learner.org/carcinogenesis#d250_2,2.0,0.1
http://dl-learner.org/carcinogenesis#d250_3,2.0,0.15
http://dl-learner.org/carcinogenesis#d250_4,2.0,0.05
http://dl-learner.org/carcinogenesis#d250_5,2.0,0.05
http://dl-learner.org/carcinogenesis#d250_6,2.0,-0.2
http://dl-learner.org/carcinogenesis#d250_7,2.0,-0.15
http://dl-learner.org/carcinogenesis#d250_8,2.0,0.05
http://dl-learner.org/carcinogenesis#d250_9,2.0,0.05
http://dl-learner.org/carcinogenesis#d251_1,2.0,-0.503
http://dl-learner.org/carcinogenesis#d251_10,2.0,0.098
http://dl-learner.org/carcinogenesis#d251_11,2.0,-0.623
http://dl-learner.org/carcinogenesis#d251_12,2.0,-0.022
http://dl-learner.org/carcinogenesis#d251_13,2.0,0.148
http://dl-learner.org/carcinogenesis#d251_14,2.0,0.118
http://dl-learner.org/carcinogenesis#d251_15,2.0,0.118
http://dl-learner.org/carcinogenesis#d251_16,2.0,-0.153
http://dl-learner.org/carcinogenesis#d251_17,2.0,0.098
http://dl-learner.org/carcinogenesis#d251_18,2.0,0.098
http://dl-learner.org/carcinogenesis#d251_19,2.0,-0.623
http://dl-learner.org/carcinogenesis#d251_2,2.0,1.157
http://dl-learner.org/carcinogenesis#d251_20,2.0,-0.022
http://dl-learner.org/carcinogenesis#d251_21,2.0,0.148
http://dl-learner.org/carcinogenesis#d251_22,2.0,0.118
http://dl-learner.org/carcinogenesis#d251_23,2.0,0.118
http://dl-learner.org/carcinogenesis#d251_24,2.0,-0.153
http://dl-learner.org/carcinogenesis#d251_25,2.0,0.098
http://dl-learner.org/carcinogenesis#d251_26,2.0,0.098
http://dl-learner.org/carcinogenesis#d251_3,2.0,-0.623
http://dl-learner.org/carcinogenesis#d251_4,2.0,-0.022
http://dl-learner.org/carcinogenesis#d251_5,2.0,0.148
http://dl-learner.org/carcinogenesis#d251_6,2.0,0.118
http://dl-learner.org/carcinogenesis#d251_7,2.0,0.118
http://dl-learner.org/carcinogenesis#d251_8,2.0,-0.153
http://dl-learner.org/carcinogenesis#d251_9,2.0,0.098
http://dl-learner.org/carcinogenesis#d252_1,2.0,-0.167
http://dl-learner.org/carcinogenesis#d252_10,2.0,0.124
http://dl-learner.org/carcinogenesis#d252_11,2.0,-0.116
http://dl-learner.org/carcinogenesis#d252_2,2.0,-0.167
http://dl-learner.org/carcinogenesis#d252_3,2.0,0.134
http://dl-learner.org/carcinogenesis#d252_4,2.0,0.133
http://dl-learner.org/carcinogenesis#d252_5,2.0,0.124
http://dl-learner.org/carcinogenesis#d252_6,2.0,0.134
http://dl-learner.org/carcinogenesis#d252_7,2.0,-0.367
http://dl-learner.org/carcinogenesis#d252_8,2.0,0.084
http://dl-learner.org/carcinogenesis#d252_9,2.0,0.084
http://dl-learner.org/carcinogenesis#d253_1,2.0,1.299
http://dl-learner.org/carcinogenesis#d253_10,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_11,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_12,2.0,-0.678
http://dl-learner.org/carcinogenesis#d253_13,2.0,0.082
http://dl-learner.org/carcinogenesis#d253_14,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_15,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_16,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_2,2.0,-0.558
http://dl-learner.org/carcinogenesis#d253_3,2.0,0.082
http://dl-learner.org/carcinogenesis#d253_4,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_5,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_6,2.0,0.041
http://dl-learner.org/carcinogenesis#d253_7,2.0,-0.678
http://dl-learner.org/carcinogenesis#d253_8,2.0,0.082
http://dl-learner.org/carcinogenesis#d253_9,2.0,0.041
http://dl-learner.org/carcinogenesis#d254_1,2.0,-0.068
http://dl-learner.org/carcinogenesis#d254_10,2.0,0.082
http://dl-learner.org/carcinogenesis#d254_11,2.0,0.122
http://dl-learner.org/carcinogenesis#d254_12,2.0,-0.167
http://dl-learner.org/carcinogenesis#d254_13,2.0,0.082
http://dl-learner.org/carcinogenesis#d254_14,2.0,0.082
http://dl-learner.org/carcinogenesis#d254_15,2.0,-0.167
http://dl-learner.org/carcinogenesis#d254_16,2.0,0.132
http://dl-learner.org/carcinogenesis#d254_17,2.0,0.132
http://dl-learner.org/carcinogenesis#d254_18,2.0,0.132
http://dl-learner.org/carcinogenesis#d254_2,2.0,-0.068
http://dl-learner.org/carcinogenesis#d254_3,2.0,-0.337
http://dl-learner.org/carcinogenesis#d254_4,2.0,0.082
http://dl-learner.org/carcinogenesis#d254_5,2.0,0.082
http://dl-learner.org/carcinogenesis#d254_6,2.0,0.052
http://dl-learner.org/carcinogenesis#d254_7,2.0,0.082
http://dl-learner.org/carcinogenesis#d254_8,2.0,-0.337
http://dl-learner.org/carcinogenesis#d254_9,2.0,0.082
http://dl-learner.org/carcinogenesis#d255_1,2.0,-0.15
http://dl-learner.org/carcinogenesis#d255_10,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_11,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_2,2.0,-0.1
http://dl-learner.org/carcinogenesis#d255_3,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_4,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_5,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_6,2.0,0.1
http://dl-learner.org/carcinogenesis#d255_7,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_8,2.0,0.05
http://dl-learner.org/carcinogenesis#d255_9,2.0,-0.2
http://dl-learner.org/carcinogenesis#d256_1,2.0,0.077
http://dl-learner.org/carcinogenesis#d256_10,2.0,-0.323
http://dl-learner.org/carcinogenesis#d256_11,2.0,-0.323
http://dl-learner.org/carcinogenesis#d256_12,2.0,0.628
http://dl-learner.org/carcinogenesis#d256_13,2.0,0.167
http://dl-learner.org/carcinogenesis#d256_14,2.0,-0.043
http://dl-learner.org/carcinogenesis#d256_15,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_16,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_17,2.0,-0.223
http://dl-learner.org/carcinogenesis#d256_18,2.0,-0.592
http://dl-learner.org/carcinogenesis#d256_19,2.0,-0.592
http://dl-learner.org/carcinogenesis#d256_2,2.0,-0.053
http://dl-learner.org/carcinogenesis#d256_20,2.0,0.167
http://dl-learner.org/carcinogenesis#d256_21,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_22,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_23,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_24,2.0,-0.223
http://dl-learner.org/carcinogenesis#d256_25,2.0,0.167
http://dl-learner.org/carcinogenesis#d256_26,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_27,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_28,2.0,0.127
http://dl-learner.org/carcinogenesis#d256_29,2.0,-0.473
http://dl-learner.org/carcinogenesis#d256_3,2.0,-0.053
http://dl-learner.org/carcinogenesis#d256_30,2.0,0.207
http://dl-learner.org/carcinogenesis#d256_31,2.0,0.207
http://dl-learner.org/carcinogenesis#d256_4,2.0,-0.053
http://dl-learner.org/carcinogenesis#d256_5,2.0,-0.053
http://dl-learner.org/carcinogenesis#d256_6,2.0,0.277
http://dl-learner.org/carcinogenesis#d256_7,2.0,0.207
http://dl-learner.org/carcinogenesis#d256_8,2.0,0.207
http://dl-learner.org/carcinogenesis#d256_9,2.0,-0.323
http://dl-learner.org/carcinogenesis#d257_1,2.0,-0.086
http://dl-learner.org/carcinogenesis#d257_10,2.0,-0.655
http://dl-learner.org/carcinogenesis#d257_11,2.0,-0.086
http://dl-learner.org/carcinogenesis#d257_12,2.0,-0.086
http://dl-learner.org/carcinogenesis#d257_13,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_14,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_15,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_16,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_17,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_18,2.0,-0.136
http://dl-learner.org/carcinogenesis#d257_19,2.0,-0.655
http://dl-learner.org/carcinogenesis#d257_2,2.0,-0.086
http://dl-learner.org/carcinogenesis#d257_20,2.0,0.265
http://dl-learner.org/carcinogenesis#d257_21,2.0,-0.116
http://dl-learner.org/carcinogenesis#d257_22,2.0,-0.116
http://dl-learner.org/carcinogenesis#d257_23,2.0,-0.166
http://dl-learner.org/carcinogenesis#d257_24,2.0,-0.116
http://dl-learner.org/carcinogenesis#d257_25,2.0,-0.116
http://dl-learner.org/carcinogenesis#d257_26,2.0,0.144
http://dl-learner.org/carcinogenesis#d257_27,2.0,0.144
http://dl-learner.org/carcinogenesis#d257_28,2.0,0.144
http://dl-learner.org/carcinogenesis#d257_29,2.0,-0.086
http://dl-learner.org/carcinogenesis#d257_3,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_30,2.0,0.104
http://dl-learner.org/carcinogenesis#d257_31,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_32,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_33,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_34,2.0,0.014
http://dl-learner.org/carcinogenesis#d257_35,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_36,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_37,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_4,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_5,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_6,2.0,-0.655
http://dl-learner.org/carcinogenesis#d257_7,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_8,2.0,0.064
http://dl-learner.org/carcinogenesis#d257_9,2.0,1.322
http://dl-learner.org/carcinogenesis#d258_1,2.0,1.142
http://dl-learner.org/carcinogenesis#d258_10,2.0,0.101
http://dl-learner.org/carcinogenesis#d258_11,2.0,0.101
http://dl-learner.org/carcinogenesis#d258_12,2.0,0.101
http://dl-learner.org/carcinogenesis#d258_13,2.0,-0.638
http://dl-learner.org/carcinogenesis#d258_14,2.0,-0.069
http://dl-learner.org/carcinogenesis#d258_15,2.0,0.122
http://dl-learner.org/carcinogenesis#d258_16,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_17,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_18,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_19,2.0,-0.168
http://dl-learner.org/carcinogenesis#d258_2,2.0,-0.518
http://dl-learner.org/carcinogenesis#d258_20,2.0,-0.168
http://dl-learner.org/carcinogenesis#d258_21,2.0,0.632
http://dl-learner.org/carcinogenesis#d258_22,2.0,-0.518
http://dl-learner.org/carcinogenesis#d258_23,2.0,-0.368
http://dl-learner.org/carcinogenesis#d258_24,2.0,0.031
http://dl-learner.org/carcinogenesis#d258_25,2.0,-0.069
http://dl-learner.org/carcinogenesis#d258_26,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_27,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_28,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_29,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_3,2.0,-0.638
http://dl-learner.org/carcinogenesis#d258_30,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_31,2.0,0.031
http://dl-learner.org/carcinogenesis#d258_32,2.0,-0.069
http://dl-learner.org/carcinogenesis#d258_33,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_34,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_35,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_36,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_37,2.0,0.081
http://dl-learner.org/carcinogenesis#d258_4,2.0,0.122
http://dl-learner.org/carcinogenesis#d258_5,2.0,0.101
http://dl-learner.org/carcinogenesis#d258_6,2.0,0.101
http://dl-learner.org/carcinogenesis#d258_7,2.0,0.101
http://dl-learner.org/carcinogenesis#d258_8,2.0,-0.638
http://dl-learner.org/carcinogenesis#d258_9,2.0,0.122
http://dl-learner.org/carcinogenesis#d259_1,2.0,-0.128
http://dl-learner.org/carcinogenesis#d259_10,2.0,0.132
http://dl-learner.org/carcinogenesis#d259_11,2.0,0.133
http://dl-learner.org/carcinogenesis#d259_12,2.0,0.553
http://dl-learner.org/carcinogenesis#d259_13,2.0,0.092
http://dl-learner.org/carcinogenesis#d259_14,2.0,-0.197
http://dl-learner.org/carcinogenesis#d259_15,2.0,0.052
http://dl-learner.org/carcinogenesis#d259_16,2.0,0.052
http://dl-learner.org/carcinogenesis#d259_17,2.0,-0.577
http://dl-learner.org/carcinogenesis#d259_2,2.0,-0.128
http://dl-learner.org/carcinogenesis#d259_3,2.0,-0.128
http://dl-learner.org/carcinogenesis#d259_4,2.0,-0.128
http://dl-learner.org/carcinogenesis#d259_5,2.0,0.002
http://dl-learner.org/carcinogenesis#d259_6,2.0,-0.128
http://dl-learner.org/carcinogenesis#d259_7,2.0,0.133
http://dl-learner.org/carcinogenesis#d259_8,2.0,0.132
http://dl-learner.org/carcinogenesis#d259_9,2.0,0.133
http://dl-learner.org/carcinogenesis#d25_1,2.0,-0.133
http://dl-learner.org/carcinogenesis#d25_10,2.0,0.127
http://dl-learner.org/carcinogenesis#d25_11,2.0,-0.782
http://dl-learner.org/carcinogenesis#d25_12,2.0,-0.003
http://dl-learner.org/carcinogenesis#d25_13,2.0,0.047
http://dl-learner.org/carcinogenesis#d25_14,2.0,0.047
http://dl-learner.org/carcinogenesis#d25_15,2.0,0.047
http://dl-learner.org/carcinogenesis#d25_16,2.0,0.327
http://dl-learner.org/carcinogenesis#d25_17,2.0,0.327
http://dl-learner.org/carcinogenesis#d25_2,2.0,-0.133
http://dl-learner.org/carcinogenesis#d25_3,2.0,-0.133
http://dl-learner.org/carcinogenesis#d25_4,2.0,-0.183
http://dl-learner.org/carcinogenesis#d25_5,2.0,0.197
http://dl-learner.org/carcinogenesis#d25_6,2.0,-0.133
http://dl-learner.org/carcinogenesis#d25_7,2.0,0.127
http://dl-learner.org/carcinogenesis#d25_8,2.0,0.127
http://dl-learner.org/carcinogenesis#d25_9,2.0,0.127
http://dl-learner.org/carcinogenesis#d260_1,2.0,-0.258
http://dl-learner.org/carcinogenesis#d260_10,2.0,-0.188
http://dl-learner.org/carcinogenesis#d260_11,2.0,0.843
http://dl-learner.org/carcinogenesis#d260_12,2.0,-0.188
http://dl-learner.org/carcinogenesis#d260_13,2.0,0.843
http://dl-learner.org/carcinogenesis#d260_14,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_15,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_16,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_17,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_18,2.0,-0.058
http://dl-learner.org/carcinogenesis#d260_19,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_2,2.0,-0.188
http://dl-learner.org/carcinogenesis#d260_20,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_21,2.0,-0.058
http://dl-learner.org/carcinogenesis#d260_22,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_23,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_24,2.0,-0.058
http://dl-learner.org/carcinogenesis#d260_25,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_26,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_27,2.0,-0.058
http://dl-learner.org/carcinogenesis#d260_28,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_29,2.0,0.092
http://dl-learner.org/carcinogenesis#d260_3,2.0,0.842
http://dl-learner.org/carcinogenesis#d260_4,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_5,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_6,2.0,-0.188
http://dl-learner.org/carcinogenesis#d260_7,2.0,0.842
http://dl-learner.org/carcinogenesis#d260_8,2.0,-0.358
http://dl-learner.org/carcinogenesis#d260_9,2.0,-0.358
http://dl-learner.org/carcinogenesis#d261_1,2.0,-0.15
http://dl-learner.org/carcinogenesis#d261_10,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_11,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_12,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_13,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_14,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_2,2.0,-0.1
http://dl-learner.org/carcinogenesis#d261_3,2.0,-0.1
http://dl-learner.org/carcinogenesis#d261_4,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_5,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_6,2.0,0.1
http://dl-learner.org/carcinogenesis#d261_7,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_8,2.0,0.05
http://dl-learner.org/carcinogenesis#d261_9,2.0,-0.2
http://dl-learner.org/carcinogenesis#d262_1,2.0,-0.625
http://dl-learner.org/carcinogenesis#d262_2,2.0,-0.525
http://dl-learner.org/carcinogenesis#d262_3,2.0,-0.625
http://dl-learner.org/carcinogenesis#d262_4,2.0,1.775
http://dl-learner.org/carcinogenesis#d263_1,2.0,-0.2
http://dl-learner.org/carcinogenesis#d263_2,2.0,0.1
http://dl-learner.org/carcinogenesis#d263_3,2.0,0.17
http://dl-learner.org/carcinogenesis#d263_4,2.0,0.05
http://dl-learner.org/carcinogenesis#d263_5,2.0,0.05
http://dl-learner.org/carcinogenesis#d263_6,2.0,-0.65
http://dl-learner.org/carcinogenesis#d263_7,2.0,0.04
http://dl-learner.org/carcinogenesis#d263_8,2.0,0.04
http://dl-learner.org/carcinogenesis#d263_9,2.0,0.4
http://dl-learner.org/carcinogenesis#d264_1,2.0,-0.073
http://dl-learner.org/carcinogenesis#d264_10,2.0,-0.644
http://dl-learner.org/carcinogenesis#d264_11,2.0,-0.073
http://dl-learner.org/carcinogenesis#d264_12,2.0,-0.073
http://dl-learner.org/carcinogenesis#d264_13,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_14,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_15,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_16,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_17,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_18,2.0,-0.123
http://dl-learner.org/carcinogenesis#d264_19,2.0,-0.644
http://dl-learner.org/carcinogenesis#d264_2,2.0,-0.073
http://dl-learner.org/carcinogenesis#d264_20,2.0,0.276
http://dl-learner.org/carcinogenesis#d264_21,2.0,-0.103
http://dl-learner.org/carcinogenesis#d264_22,2.0,-0.103
http://dl-learner.org/carcinogenesis#d264_23,2.0,0.127
http://dl-learner.org/carcinogenesis#d264_24,2.0,0.276
http://dl-learner.org/carcinogenesis#d264_25,2.0,-0.103
http://dl-learner.org/carcinogenesis#d264_26,2.0,0.157
http://dl-learner.org/carcinogenesis#d264_27,2.0,0.156
http://dl-learner.org/carcinogenesis#d264_28,2.0,0.157
http://dl-learner.org/carcinogenesis#d264_29,2.0,-0.174
http://dl-learner.org/carcinogenesis#d264_3,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_30,2.0,-0.174
http://dl-learner.org/carcinogenesis#d264_31,2.0,0.726
http://dl-learner.org/carcinogenesis#d264_32,2.0,-0.624
http://dl-learner.org/carcinogenesis#d264_33,2.0,-0.524
http://dl-learner.org/carcinogenesis#d264_34,2.0,0.117
http://dl-learner.org/carcinogenesis#d264_35,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_36,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_37,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_38,2.0,-0.174
http://dl-learner.org/carcinogenesis#d264_4,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_5,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_6,2.0,-0.644
http://dl-learner.org/carcinogenesis#d264_7,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_8,2.0,0.077
http://dl-learner.org/carcinogenesis#d264_9,2.0,1.333
http://dl-learner.org/carcinogenesis#d265_1,2.0,0.147
http://dl-learner.org/carcinogenesis#d265_10,2.0,0.107
http://dl-learner.org/carcinogenesis#d265_11,2.0,-0.343
http://dl-learner.org/carcinogenesis#d265_12,2.0,0.058
http://dl-learner.org/carcinogenesis#d265_13,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_14,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_15,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_16,2.0,-0.092
http://dl-learner.org/carcinogenesis#d265_17,2.0,-0.493
http://dl-learner.org/carcinogenesis#d265_18,2.0,0.307
http://dl-learner.org/carcinogenesis#d265_19,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_2,2.0,-0.614
http://dl-learner.org/carcinogenesis#d265_20,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_21,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_22,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_23,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_24,2.0,0.108
http://dl-learner.org/carcinogenesis#d265_3,2.0,-0.243
http://dl-learner.org/carcinogenesis#d265_4,2.0,-0.614
http://dl-learner.org/carcinogenesis#d265_5,2.0,0.147
http://dl-learner.org/carcinogenesis#d265_6,2.0,-0.062
http://dl-learner.org/carcinogenesis#d265_7,2.0,-0.042
http://dl-learner.org/carcinogenesis#d265_8,2.0,0.657
http://dl-learner.org/carcinogenesis#d265_9,2.0,0.108
http://dl-learner.org/carcinogenesis#d266_1,2.0,0.097
http://dl-learner.org/carcinogenesis#d266_10,2.0,-0.543
http://dl-learner.org/carcinogenesis#d266_11,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_12,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_13,2.0,0.057
