,label,goalkeeper_has_cleansheets,played_since_start,shot_first_goal_in_match,shot_winning_goal_in_match,team_clean_sheet,was_substituted_off,was_substituted_on
http://dl-learner.org/res/action201930952,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action201933052,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action201933552,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action201933652,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action201933752,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20195952,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20196052,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20199352,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2020811514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020811614,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action202081314,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202081414,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020814514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020817314,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2020819914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020822514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020822614,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2020822714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020822814,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2020822914,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2020823114,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020823314,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020823414,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2020823514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020823614,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020823714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020823814,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2020823914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020824114,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020824214,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020824314,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action2020824514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020824714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2020824814,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action202084914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202088314,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action2022611354,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action2022611454,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action202261154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202261254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022614354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022614454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022617154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022617254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022619954,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action2022620054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022620154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022620254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022620354,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2022620454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022620554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022620654,2,0,1,0,1,0,1,0
http://dl-learner.org/res/action2022620754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022620854,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action2022620954,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621354,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2022621454,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action2022621554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621654,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022621954,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022622054,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action2022622154,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action2022622254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022622354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2022622454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202264754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202264854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202268154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202268254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action202981636,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action202981916,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action202982836,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action202983016,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action202983536,2,0,0,1,1,0,0,1
http://dl-learner.org/res/action2031211743,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2031214843,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action203121643,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2031220143,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2031225043,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2031225243,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2031225443,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action2031225643,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2031225843,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2031226043,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2031226643,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2031226743,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2031227043,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20341191,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20341201,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20341501,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20341781,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342041,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20342271,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342281,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342491,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342501,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342711,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342721,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342731,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20342741,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342751,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342761,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342771,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342781,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342791,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342801,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342811,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342821,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20342841,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342851,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20342861,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342881,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342891,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20342901,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2034531,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2034541,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2034881,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action203591015,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action203591035,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2035935,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359755,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359775,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20359795,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359815,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20359835,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359855,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359875,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359895,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359915,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359935,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359965,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359975,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20359995,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045010739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045010839,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045013939,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045014039,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045017039,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045019739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045019839,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045022339,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action2045022439,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045024739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045026939,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045027039,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045028939,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045029039,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045030739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045030839,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045032339,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045032439,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045033739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045033839,2,0,0,0,1,0,0,1
http://dl-learner.org/res/action2045034939,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045035039,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045035939,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045036739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045036839,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045037339,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204503739,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045037739,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045037839,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045037939,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045038039,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204503839,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action204507339,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045210335,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045210435,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045213535,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action2045213635,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045216535,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action2045216635,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045219335,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045219435,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045221935,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045224435,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045226535,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045226635,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045228535,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045228635,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045230335,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045230435,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045231935,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045232035,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045233335,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045233435,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action204523435,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045234535,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045234635,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045235535,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045235635,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2045236335,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045236935,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2045237535,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045237635,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2045237735,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204526935,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action204527035,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467103,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467113,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467123,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2046713,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467133,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467153,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467163,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467173,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467183,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467193,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20467203,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467213,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2046723,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467233,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467253,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467273,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467283,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467293,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467303,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467313,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467323,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2046733,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20467333,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467343,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20467353,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20467363,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20467383,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2046743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2046753,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2046763,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2046773,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2046783,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2046793,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action204801214,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204801224,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204801514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204801524,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204801794,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204801804,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20480194,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action20480204,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802064,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802294,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802304,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802524,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802724,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802924,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802934,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802944,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802954,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802964,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802974,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204802984,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204802994,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204803004,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204803014,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204803024,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204803034,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204803044,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204803054,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action204803064,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204803074,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204803084,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20480554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20480564,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20480894,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20480904,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action2048117,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2048127,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481407,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481437,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481447,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481457,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20481467,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481487,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481507,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481517,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20481527,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20481547,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20481557,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20481567,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20481577,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20481587,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481597,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481607,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481627,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481647,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481667,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20481687,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20481717,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20481727,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2048812652,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2048815652,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20488173,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048818452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048821052,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2048823352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048823452,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action204882352,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2048825552,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2048825652,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2048827552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048829352,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2048830952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048832552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048832752,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2048832952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048833152,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048833352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048833452,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2048833752,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2048833852,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action204885952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204889352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204889452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049211743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049214843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204921543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049217543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049217643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049220143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049220243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049222543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049222643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049224943,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049225043,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2049225143,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action2049225243,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2049225343,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049225443,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2049225543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049225743,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2049225843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049225943,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2049226043,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2049226143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049226243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049226343,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2049226443,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049226643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049226743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2049226943,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action204925143,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action204925243,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20511098,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action20511108,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511418,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511428,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511438,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20511448,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action20511458,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511478,2,0,0,0,1,0,0,1
http://dl-learner.org/res/action20511488,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511498,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20511518,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20511528,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20511538,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action20511548,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action20511558,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511568,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511578,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511588,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511598,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511608,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action20511648,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511658,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511668,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511678,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action20511698,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action20511708,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action2051438,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2051448,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2051778,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action205178,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action2053118756,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2053121356,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action2053127956,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2053132756,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2053135356,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2053135756,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2053135956,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action205316356,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action205319756,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2058936780,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2058936880,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action205896680,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2065811743,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2065811843,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2065814743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065814843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action206581543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action206581643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065820143,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2065825043,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065825243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065825443,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065825643,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action2065825843,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2065825943,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065826343,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action2065826543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065826643,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action2065826843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2065827043,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action206585243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action206588543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action206588643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action2066411743,2,0,1,1,0,0,1,0
