,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1467,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1468,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1469,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1470,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1471
http://dl-learner.org/mutagenesis#bond3430,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3431,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3432,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3433,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3434,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3435,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3436,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3437,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3438,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3439,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond344,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3440,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3441,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3442,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3443,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3444,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3445,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3446,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3447,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3448,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3449,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond345,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3450,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3451,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3452,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3453,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3454,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3455,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3456,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3457,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3458,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3459,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond346,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3460,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3461,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3462,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3463,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3464,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3465,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3466,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3467,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3468,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3469,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond347,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3470,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3471,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3472,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3473,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3474,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3475,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3476,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3477,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3478,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3479,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond348,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3480,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3481,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3482,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3483,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3484,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3485,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3486,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3487,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3488,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3489,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond349,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3490,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3491,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3492,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3493,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3494,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3495,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3496,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3497,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3498,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3499,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond35,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond350,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3500,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3501,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3502,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3503,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3504,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3505,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3506,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3507,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3508,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3509,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond351,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3510,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3511,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3512,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3513,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3514,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3515,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3516,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3517,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3518,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3519,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond352,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3520,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3521,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3522,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3523,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3524,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3525,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3526,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3527,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3528,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3529,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond353,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3530,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3531,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3532,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3533,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3534,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3535,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3536,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3537,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3538,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3539,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond354,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3540,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3541,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3542,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3543,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3544,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3545,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3546,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3547,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3548,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3549,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond355,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3550,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3551,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3552,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3553,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3554,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3555,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3556,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3557,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3558,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3559,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond356,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3560,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3561,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3562,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3563,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3564,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3565,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3566,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3567,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3568,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3569,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond357,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3570,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3571,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3572,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3573,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3574,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3575,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3576,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3577,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3578,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3579,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond358,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3580,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3581,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3582,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3583,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3584,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3585,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3586,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3587,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3588,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3589,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond359,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3590,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3591,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3592,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3593,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3594,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3595,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3596,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3597,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3598,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3599,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond36,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond360,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3600,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3601,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3602,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3603,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3604,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3605,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3606,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3607,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3608,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3609,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond361,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3610,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3611,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3612,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3613,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3614,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3615,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3616,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3617,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3618,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3619,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond362,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3620,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3621,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3622,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3623,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3624,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3625,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3626,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3627,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3628,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3629,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond363,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3630,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3631,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3632,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3633,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3634,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3635,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3636,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3637,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3638,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3639,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond364,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3640,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3641,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3642,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3643,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3644,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3645,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3646,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3647,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3648,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3649,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond365,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3650,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3651,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3652,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3653,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3654,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3655,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3656,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3657,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3658,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3659,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond366,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3660,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3661,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3662,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3663,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3664,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3665,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3666,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3667,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3668,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3669,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond367,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3670,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3671,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3672,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3673,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3674,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3675,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3676,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3677,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3678,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3679,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond368,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3680,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3681,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3682,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3683,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3684,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3685,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3686,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3687,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3688,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3689,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond369,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3690,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3691,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3692,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3693,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3694,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3695,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3696,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3697,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3698,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3699,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond37,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond370,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3700,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3701,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3702,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3703,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3704,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3705,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3706,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3707,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3708,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3709,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond371,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3710,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3711,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3712,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3713,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3714,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3715,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3716,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3717,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3718,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3719,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond372,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3720,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3721,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3722,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3723,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3724,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3725,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3726,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3727,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3728,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3729,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond373,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3730,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3731,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3732,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3733,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3734,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3735,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3736,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3737,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3738,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3739,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond374,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3740,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3741,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3742,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3743,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3744,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3745,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3746,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3747,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3748,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3749,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond375,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3750,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3751,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3752,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3753,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3754,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3755,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3756,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3757,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3758,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3759,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond376,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3760,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3761,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3762,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3763,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3764,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3765,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3766,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3767,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3768,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3769,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond377,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3770,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3771,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3772,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3773,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3774,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3775,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3776,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3777,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3778,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3779,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond378,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3780,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3781,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3782,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3783,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3784,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3785,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3786,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3787,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3788,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3789,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond379,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3790,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3791,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3792,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3793,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3794,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3795,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3796,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3797,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3798,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3799,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond38,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond380,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3800,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3801,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3802,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3803,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3804,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3805,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3806,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3807,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3808,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3809,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond381,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3810,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3811,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3812,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3813,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3814,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3815,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3816,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3817,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3818,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond3819,0,0,0,0,0
