,label,atom,has_bond,atom_symbol,has_binding_with,first_bound_atom,second_bound_atom
http://dl-learner.org/nctrer/bond4081,2,,,,,['http://dl-learner.org/nctrer/195/atom16'],['http://dl-learner.org/nctrer/195/atom17']
http://dl-learner.org/nctrer/bond4082,2,,,,,['http://dl-learner.org/nctrer/195/atom19'],['http://dl-learner.org/nctrer/195/atom20']
http://dl-learner.org/nctrer/bond4083,2,,,,,['http://dl-learner.org/nctrer/196/atom1'],['http://dl-learner.org/nctrer/196/atom2']
http://dl-learner.org/nctrer/bond4084,2,,,,,['http://dl-learner.org/nctrer/196/atom1'],['http://dl-learner.org/nctrer/196/atom12']
http://dl-learner.org/nctrer/bond4085,2,,,,,['http://dl-learner.org/nctrer/196/atom1'],['http://dl-learner.org/nctrer/196/atom20']
http://dl-learner.org/nctrer/bond4086,2,,,,,['http://dl-learner.org/nctrer/196/atom2'],['http://dl-learner.org/nctrer/196/atom3']
http://dl-learner.org/nctrer/bond4087,2,,,,,['http://dl-learner.org/nctrer/196/atom2'],['http://dl-learner.org/nctrer/196/atom11']
http://dl-learner.org/nctrer/bond4088,2,,,,,['http://dl-learner.org/nctrer/196/atom3'],['http://dl-learner.org/nctrer/196/atom4']
http://dl-learner.org/nctrer/bond4089,2,,,,,['http://dl-learner.org/nctrer/196/atom3'],['http://dl-learner.org/nctrer/196/atom8']
http://dl-learner.org/nctrer/bond409,2,,,,,['http://dl-learner.org/nctrer/20/atom5'],['http://dl-learner.org/nctrer/20/atom6']
http://dl-learner.org/nctrer/bond4090,2,,,,,['http://dl-learner.org/nctrer/196/atom4'],['http://dl-learner.org/nctrer/196/atom5']
http://dl-learner.org/nctrer/bond4091,2,,,,,['http://dl-learner.org/nctrer/196/atom4'],['http://dl-learner.org/nctrer/196/atom10']
http://dl-learner.org/nctrer/bond4092,2,,,,,['http://dl-learner.org/nctrer/196/atom5'],['http://dl-learner.org/nctrer/196/atom6']
http://dl-learner.org/nctrer/bond4093,2,,,,,['http://dl-learner.org/nctrer/196/atom6'],['http://dl-learner.org/nctrer/196/atom7']
http://dl-learner.org/nctrer/bond4094,2,,,,,['http://dl-learner.org/nctrer/196/atom6'],['http://dl-learner.org/nctrer/196/atom9']
http://dl-learner.org/nctrer/bond4095,2,,,,,['http://dl-learner.org/nctrer/196/atom7'],['http://dl-learner.org/nctrer/196/atom8']
http://dl-learner.org/nctrer/bond4096,2,,,,,['http://dl-learner.org/nctrer/196/atom12'],['http://dl-learner.org/nctrer/196/atom13']
http://dl-learner.org/nctrer/bond4097,2,,,,,['http://dl-learner.org/nctrer/196/atom12'],['http://dl-learner.org/nctrer/196/atom17']
http://dl-learner.org/nctrer/bond4098,2,,,,,['http://dl-learner.org/nctrer/196/atom13'],['http://dl-learner.org/nctrer/196/atom14']
http://dl-learner.org/nctrer/bond4099,2,,,,,['http://dl-learner.org/nctrer/196/atom13'],['http://dl-learner.org/nctrer/196/atom19']
http://dl-learner.org/nctrer/bond41,2,,,,,['http://dl-learner.org/nctrer/3/atom15'],['http://dl-learner.org/nctrer/3/atom18']
http://dl-learner.org/nctrer/bond410,2,,,,,['http://dl-learner.org/nctrer/20/atom5'],['http://dl-learner.org/nctrer/20/atom12']
http://dl-learner.org/nctrer/bond4100,2,,,,,['http://dl-learner.org/nctrer/196/atom14'],['http://dl-learner.org/nctrer/196/atom15']
http://dl-learner.org/nctrer/bond4101,2,,,,,['http://dl-learner.org/nctrer/196/atom15'],['http://dl-learner.org/nctrer/196/atom16']
http://dl-learner.org/nctrer/bond4102,2,,,,,['http://dl-learner.org/nctrer/196/atom15'],['http://dl-learner.org/nctrer/196/atom18']
http://dl-learner.org/nctrer/bond4103,2,,,,,['http://dl-learner.org/nctrer/196/atom16'],['http://dl-learner.org/nctrer/196/atom17']
http://dl-learner.org/nctrer/bond4104,2,,,,,['http://dl-learner.org/nctrer/197/atom1'],['http://dl-learner.org/nctrer/197/atom2']
http://dl-learner.org/nctrer/bond4105,2,,,,,['http://dl-learner.org/nctrer/197/atom1'],['http://dl-learner.org/nctrer/197/atom16']
http://dl-learner.org/nctrer/bond4106,2,,,,,['http://dl-learner.org/nctrer/197/atom1'],['http://dl-learner.org/nctrer/197/atom21']
http://dl-learner.org/nctrer/bond4107,2,,,,,['http://dl-learner.org/nctrer/197/atom2'],['http://dl-learner.org/nctrer/197/atom3']
http://dl-learner.org/nctrer/bond4108,2,,,,,['http://dl-learner.org/nctrer/197/atom2'],['http://dl-learner.org/nctrer/197/atom14']
http://dl-learner.org/nctrer/bond4109,2,,,,,['http://dl-learner.org/nctrer/197/atom3'],['http://dl-learner.org/nctrer/197/atom4']
http://dl-learner.org/nctrer/bond411,2,,,,,['http://dl-learner.org/nctrer/20/atom6'],['http://dl-learner.org/nctrer/20/atom7']
http://dl-learner.org/nctrer/bond4110,2,,,,,['http://dl-learner.org/nctrer/197/atom3'],['http://dl-learner.org/nctrer/197/atom12']
http://dl-learner.org/nctrer/bond4111,2,,,,,['http://dl-learner.org/nctrer/197/atom4'],['http://dl-learner.org/nctrer/197/atom5']
http://dl-learner.org/nctrer/bond4112,2,,,,,['http://dl-learner.org/nctrer/197/atom4'],['http://dl-learner.org/nctrer/197/atom10']
http://dl-learner.org/nctrer/bond4113,2,,,,,['http://dl-learner.org/nctrer/197/atom5'],['http://dl-learner.org/nctrer/197/atom6']
http://dl-learner.org/nctrer/bond4114,2,,,,,['http://dl-learner.org/nctrer/197/atom6'],['http://dl-learner.org/nctrer/197/atom7']
http://dl-learner.org/nctrer/bond4115,2,,,,,['http://dl-learner.org/nctrer/197/atom6'],['http://dl-learner.org/nctrer/197/atom8']
http://dl-learner.org/nctrer/bond4116,2,,,,,['http://dl-learner.org/nctrer/197/atom8'],['http://dl-learner.org/nctrer/197/atom9']
http://dl-learner.org/nctrer/bond4117,2,,,,,['http://dl-learner.org/nctrer/197/atom8'],['http://dl-learner.org/nctrer/197/atom11']
http://dl-learner.org/nctrer/bond4118,2,,,,,['http://dl-learner.org/nctrer/197/atom9'],['http://dl-learner.org/nctrer/197/atom10']
http://dl-learner.org/nctrer/bond4119,2,,,,,['http://dl-learner.org/nctrer/197/atom12'],['http://dl-learner.org/nctrer/197/atom13']
http://dl-learner.org/nctrer/bond412,2,,,,,['http://dl-learner.org/nctrer/20/atom7'],['http://dl-learner.org/nctrer/20/atom8']
http://dl-learner.org/nctrer/bond4120,2,,,,,['http://dl-learner.org/nctrer/197/atom14'],['http://dl-learner.org/nctrer/197/atom15']
http://dl-learner.org/nctrer/bond4121,2,,,,,['http://dl-learner.org/nctrer/197/atom16'],['http://dl-learner.org/nctrer/197/atom17']
http://dl-learner.org/nctrer/bond4122,2,,,,,['http://dl-learner.org/nctrer/197/atom17'],['http://dl-learner.org/nctrer/197/atom18']
http://dl-learner.org/nctrer/bond4123,2,,,,,['http://dl-learner.org/nctrer/197/atom17'],['http://dl-learner.org/nctrer/197/atom19']
http://dl-learner.org/nctrer/bond4124,2,,,,,['http://dl-learner.org/nctrer/197/atom19'],['http://dl-learner.org/nctrer/197/atom20']
http://dl-learner.org/nctrer/bond4125,2,,,,,['http://dl-learner.org/nctrer/197/atom19'],['http://dl-learner.org/nctrer/197/atom22']
http://dl-learner.org/nctrer/bond4126,2,,,,,['http://dl-learner.org/nctrer/197/atom20'],['http://dl-learner.org/nctrer/197/atom21']
http://dl-learner.org/nctrer/bond4127,2,,,,,['http://dl-learner.org/nctrer/198/atom1'],['http://dl-learner.org/nctrer/198/atom2']
http://dl-learner.org/nctrer/bond4128,2,,,,,['http://dl-learner.org/nctrer/198/atom1'],['http://dl-learner.org/nctrer/198/atom15']
http://dl-learner.org/nctrer/bond4129,2,,,,,['http://dl-learner.org/nctrer/198/atom1'],['http://dl-learner.org/nctrer/198/atom20']
http://dl-learner.org/nctrer/bond413,2,,,,,['http://dl-learner.org/nctrer/20/atom7'],['http://dl-learner.org/nctrer/20/atom11']
http://dl-learner.org/nctrer/bond4130,2,,,,,['http://dl-learner.org/nctrer/198/atom2'],['http://dl-learner.org/nctrer/198/atom3']
http://dl-learner.org/nctrer/bond4131,2,,,,,['http://dl-learner.org/nctrer/198/atom2'],['http://dl-learner.org/nctrer/198/atom13']
http://dl-learner.org/nctrer/bond4132,2,,,,,['http://dl-learner.org/nctrer/198/atom3'],['http://dl-learner.org/nctrer/198/atom4']
http://dl-learner.org/nctrer/bond4133,2,,,,,['http://dl-learner.org/nctrer/198/atom3'],['http://dl-learner.org/nctrer/198/atom11']
http://dl-learner.org/nctrer/bond4134,2,,,,,['http://dl-learner.org/nctrer/198/atom4'],['http://dl-learner.org/nctrer/198/atom5']
http://dl-learner.org/nctrer/bond4135,2,,,,,['http://dl-learner.org/nctrer/198/atom4'],['http://dl-learner.org/nctrer/198/atom10']
http://dl-learner.org/nctrer/bond4136,2,,,,,['http://dl-learner.org/nctrer/198/atom5'],['http://dl-learner.org/nctrer/198/atom6']
http://dl-learner.org/nctrer/bond4137,2,,,,,['http://dl-learner.org/nctrer/198/atom6'],['http://dl-learner.org/nctrer/198/atom7']
http://dl-learner.org/nctrer/bond4138,2,,,,,['http://dl-learner.org/nctrer/198/atom7'],['http://dl-learner.org/nctrer/198/atom8']
http://dl-learner.org/nctrer/bond4139,2,,,,,['http://dl-learner.org/nctrer/198/atom7'],['http://dl-learner.org/nctrer/198/atom9']
http://dl-learner.org/nctrer/bond414,2,,,,,['http://dl-learner.org/nctrer/20/atom8'],['http://dl-learner.org/nctrer/20/atom9']
http://dl-learner.org/nctrer/bond4140,2,,,,,['http://dl-learner.org/nctrer/198/atom9'],['http://dl-learner.org/nctrer/198/atom10']
http://dl-learner.org/nctrer/bond4141,2,,,,,['http://dl-learner.org/nctrer/198/atom11'],['http://dl-learner.org/nctrer/198/atom12']
http://dl-learner.org/nctrer/bond4142,2,,,,,['http://dl-learner.org/nctrer/198/atom13'],['http://dl-learner.org/nctrer/198/atom14']
http://dl-learner.org/nctrer/bond4143,2,,,,,['http://dl-learner.org/nctrer/198/atom15'],['http://dl-learner.org/nctrer/198/atom16']
http://dl-learner.org/nctrer/bond4144,2,,,,,['http://dl-learner.org/nctrer/198/atom16'],['http://dl-learner.org/nctrer/198/atom17']
http://dl-learner.org/nctrer/bond4145,2,,,,,['http://dl-learner.org/nctrer/198/atom16'],['http://dl-learner.org/nctrer/198/atom18']
http://dl-learner.org/nctrer/bond4146,2,,,,,['http://dl-learner.org/nctrer/198/atom18'],['http://dl-learner.org/nctrer/198/atom19']
http://dl-learner.org/nctrer/bond4147,2,,,,,['http://dl-learner.org/nctrer/198/atom18'],['http://dl-learner.org/nctrer/198/atom22']
http://dl-learner.org/nctrer/bond4148,2,,,,,['http://dl-learner.org/nctrer/198/atom19'],['http://dl-learner.org/nctrer/198/atom20']
http://dl-learner.org/nctrer/bond4149,2,,,,,['http://dl-learner.org/nctrer/198/atom19'],['http://dl-learner.org/nctrer/198/atom21']
http://dl-learner.org/nctrer/bond415,2,,,,,['http://dl-learner.org/nctrer/20/atom9'],['http://dl-learner.org/nctrer/20/atom10']
http://dl-learner.org/nctrer/bond4150,2,,,,,['http://dl-learner.org/nctrer/199/atom1'],['http://dl-learner.org/nctrer/199/atom2']
http://dl-learner.org/nctrer/bond4151,2,,,,,['http://dl-learner.org/nctrer/199/atom1'],['http://dl-learner.org/nctrer/199/atom8']
http://dl-learner.org/nctrer/bond4152,2,,,,,['http://dl-learner.org/nctrer/199/atom1'],['http://dl-learner.org/nctrer/199/atom22']
http://dl-learner.org/nctrer/bond4153,2,,,,,['http://dl-learner.org/nctrer/199/atom2'],['http://dl-learner.org/nctrer/199/atom3']
http://dl-learner.org/nctrer/bond4154,2,,,,,['http://dl-learner.org/nctrer/199/atom2'],['http://dl-learner.org/nctrer/199/atom14']
http://dl-learner.org/nctrer/bond4155,2,,,,,['http://dl-learner.org/nctrer/199/atom3'],['http://dl-learner.org/nctrer/199/atom4']
http://dl-learner.org/nctrer/bond4156,2,,,,,['http://dl-learner.org/nctrer/199/atom3'],['http://dl-learner.org/nctrer/199/atom6']
http://dl-learner.org/nctrer/bond4157,2,,,,,['http://dl-learner.org/nctrer/199/atom4'],['http://dl-learner.org/nctrer/199/atom5']
http://dl-learner.org/nctrer/bond4158,2,,,,,['http://dl-learner.org/nctrer/199/atom6'],['http://dl-learner.org/nctrer/199/atom7']
http://dl-learner.org/nctrer/bond4159,2,,,,,['http://dl-learner.org/nctrer/199/atom6'],['http://dl-learner.org/nctrer/199/atom12']
http://dl-learner.org/nctrer/bond416,2,,,,,['http://dl-learner.org/nctrer/20/atom15'],['http://dl-learner.org/nctrer/20/atom14']
http://dl-learner.org/nctrer/bond4160,2,,,,,['http://dl-learner.org/nctrer/199/atom7'],['http://dl-learner.org/nctrer/199/atom8']
http://dl-learner.org/nctrer/bond4161,2,,,,,['http://dl-learner.org/nctrer/199/atom7'],['http://dl-learner.org/nctrer/199/atom9']
http://dl-learner.org/nctrer/bond4162,2,,,,,['http://dl-learner.org/nctrer/199/atom9'],['http://dl-learner.org/nctrer/199/atom10']
http://dl-learner.org/nctrer/bond4163,2,,,,,['http://dl-learner.org/nctrer/199/atom10'],['http://dl-learner.org/nctrer/199/atom11']
http://dl-learner.org/nctrer/bond4164,2,,,,,['http://dl-learner.org/nctrer/199/atom10'],['http://dl-learner.org/nctrer/199/atom13']
http://dl-learner.org/nctrer/bond4165,2,,,,,['http://dl-learner.org/nctrer/199/atom11'],['http://dl-learner.org/nctrer/199/atom12']
http://dl-learner.org/nctrer/bond4166,2,,,,,['http://dl-learner.org/nctrer/199/atom14'],['http://dl-learner.org/nctrer/199/atom15']
http://dl-learner.org/nctrer/bond4167,2,,,,,['http://dl-learner.org/nctrer/199/atom14'],['http://dl-learner.org/nctrer/199/atom19']
http://dl-learner.org/nctrer/bond4168,2,,,,,['http://dl-learner.org/nctrer/199/atom15'],['http://dl-learner.org/nctrer/199/atom16']
http://dl-learner.org/nctrer/bond4169,2,,,,,['http://dl-learner.org/nctrer/199/atom16'],['http://dl-learner.org/nctrer/199/atom17']
http://dl-learner.org/nctrer/bond417,2,,,,,['http://dl-learner.org/nctrer/20/atom15'],['http://dl-learner.org/nctrer/20/atom16']
http://dl-learner.org/nctrer/bond4170,2,,,,,['http://dl-learner.org/nctrer/199/atom17'],['http://dl-learner.org/nctrer/199/atom18']
http://dl-learner.org/nctrer/bond4171,2,,,,,['http://dl-learner.org/nctrer/199/atom17'],['http://dl-learner.org/nctrer/199/atom20']
http://dl-learner.org/nctrer/bond4172,2,,,,,['http://dl-learner.org/nctrer/199/atom18'],['http://dl-learner.org/nctrer/199/atom19']
http://dl-learner.org/nctrer/bond4173,2,,,,,['http://dl-learner.org/nctrer/199/atom20'],['http://dl-learner.org/nctrer/199/atom21']
http://dl-learner.org/nctrer/bond4174,2,,,,,['http://dl-learner.org/nctrer/200/atom1'],['http://dl-learner.org/nctrer/200/atom2']
http://dl-learner.org/nctrer/bond4175,2,,,,,['http://dl-learner.org/nctrer/200/atom1'],['http://dl-learner.org/nctrer/200/atom5']
http://dl-learner.org/nctrer/bond4176,2,,,,,['http://dl-learner.org/nctrer/200/atom1'],['http://dl-learner.org/nctrer/200/atom19']
http://dl-learner.org/nctrer/bond4177,2,,,,,['http://dl-learner.org/nctrer/200/atom1'],['http://dl-learner.org/nctrer/200/atom20']
http://dl-learner.org/nctrer/bond4178,2,,,,,['http://dl-learner.org/nctrer/200/atom2'],['http://dl-learner.org/nctrer/200/atom3']
http://dl-learner.org/nctrer/bond4179,2,,,,,['http://dl-learner.org/nctrer/200/atom2'],['http://dl-learner.org/nctrer/200/atom4']
http://dl-learner.org/nctrer/bond418,2,,,,,['http://dl-learner.org/nctrer/20/atom15'],['http://dl-learner.org/nctrer/20/atom33']
http://dl-learner.org/nctrer/bond4180,2,,,,,['http://dl-learner.org/nctrer/200/atom5'],['http://dl-learner.org/nctrer/200/atom6']
http://dl-learner.org/nctrer/bond4181,2,,,,,['http://dl-learner.org/nctrer/200/atom5'],['http://dl-learner.org/nctrer/200/atom17']
http://dl-learner.org/nctrer/bond4182,2,,,,,['http://dl-learner.org/nctrer/200/atom6'],['http://dl-learner.org/nctrer/200/atom7']
http://dl-learner.org/nctrer/bond4183,2,,,,,['http://dl-learner.org/nctrer/200/atom6'],['http://dl-learner.org/nctrer/200/atom15']
http://dl-learner.org/nctrer/bond4184,2,,,,,['http://dl-learner.org/nctrer/200/atom7'],['http://dl-learner.org/nctrer/200/atom8']
http://dl-learner.org/nctrer/bond4185,2,,,,,['http://dl-learner.org/nctrer/200/atom8'],['http://dl-learner.org/nctrer/200/atom9']
http://dl-learner.org/nctrer/bond4186,2,,,,,['http://dl-learner.org/nctrer/200/atom8'],['http://dl-learner.org/nctrer/200/atom13']
http://dl-learner.org/nctrer/bond4187,2,,,,,['http://dl-learner.org/nctrer/200/atom9'],['http://dl-learner.org/nctrer/200/atom10']
http://dl-learner.org/nctrer/bond4188,2,,,,,['http://dl-learner.org/nctrer/200/atom10'],['http://dl-learner.org/nctrer/200/atom11']
http://dl-learner.org/nctrer/bond4189,2,,,,,['http://dl-learner.org/nctrer/200/atom11'],['http://dl-learner.org/nctrer/200/atom12']
http://dl-learner.org/nctrer/bond419,2,,,,,['http://dl-learner.org/nctrer/20/atom16'],['http://dl-learner.org/nctrer/20/atom17']
http://dl-learner.org/nctrer/bond4190,2,,,,,['http://dl-learner.org/nctrer/200/atom11'],['http://dl-learner.org/nctrer/200/atom16']
http://dl-learner.org/nctrer/bond4191,2,,,,,['http://dl-learner.org/nctrer/200/atom12'],['http://dl-learner.org/nctrer/200/atom13']
http://dl-learner.org/nctrer/bond4192,2,,,,,['http://dl-learner.org/nctrer/200/atom13'],['http://dl-learner.org/nctrer/200/atom14']
http://dl-learner.org/nctrer/bond4193,2,,,,,['http://dl-learner.org/nctrer/200/atom14'],['http://dl-learner.org/nctrer/200/atom15']
http://dl-learner.org/nctrer/bond4194,2,,,,,['http://dl-learner.org/nctrer/200/atom17'],['http://dl-learner.org/nctrer/200/atom18']
http://dl-learner.org/nctrer/bond4195,2,,,,,['http://dl-learner.org/nctrer/201/atom1'],['http://dl-learner.org/nctrer/201/atom2']
http://dl-learner.org/nctrer/bond4196,2,,,,,['http://dl-learner.org/nctrer/201/atom2'],['http://dl-learner.org/nctrer/201/atom3']
http://dl-learner.org/nctrer/bond4197,2,,,,,['http://dl-learner.org/nctrer/201/atom2'],['http://dl-learner.org/nctrer/201/atom7']
http://dl-learner.org/nctrer/bond4198,2,,,,,['http://dl-learner.org/nctrer/201/atom3'],['http://dl-learner.org/nctrer/201/atom4']
http://dl-learner.org/nctrer/bond4199,2,,,,,['http://dl-learner.org/nctrer/201/atom4'],['http://dl-learner.org/nctrer/201/atom5']
http://dl-learner.org/nctrer/bond42,2,,,,,['http://dl-learner.org/nctrer/3/atom16'],['http://dl-learner.org/nctrer/3/atom17']
http://dl-learner.org/nctrer/bond420,2,,,,,['http://dl-learner.org/nctrer/20/atom17'],['http://dl-learner.org/nctrer/20/atom18']
http://dl-learner.org/nctrer/bond4200,2,,,,,['http://dl-learner.org/nctrer/201/atom5'],['http://dl-learner.org/nctrer/201/atom6']
http://dl-learner.org/nctrer/bond4201,2,,,,,['http://dl-learner.org/nctrer/201/atom5'],['http://dl-learner.org/nctrer/201/atom8']
http://dl-learner.org/nctrer/bond4202,2,,,,,['http://dl-learner.org/nctrer/201/atom6'],['http://dl-learner.org/nctrer/201/atom7']
http://dl-learner.org/nctrer/bond4203,2,,,,,['http://dl-learner.org/nctrer/201/atom8'],['http://dl-learner.org/nctrer/201/atom9']
http://dl-learner.org/nctrer/bond4204,2,,,,,['http://dl-learner.org/nctrer/201/atom9'],['http://dl-learner.org/nctrer/201/atom10']
http://dl-learner.org/nctrer/bond4205,2,,,,,['http://dl-learner.org/nctrer/201/atom10'],['http://dl-learner.org/nctrer/201/atom11']
http://dl-learner.org/nctrer/bond4206,2,,,,,['http://dl-learner.org/nctrer/201/atom10'],['http://dl-learner.org/nctrer/201/atom15']
http://dl-learner.org/nctrer/bond4207,2,,,,,['http://dl-learner.org/nctrer/201/atom11'],['http://dl-learner.org/nctrer/201/atom12']
http://dl-learner.org/nctrer/bond4208,2,,,,,['http://dl-learner.org/nctrer/201/atom12'],['http://dl-learner.org/nctrer/201/atom13']
http://dl-learner.org/nctrer/bond4209,2,,,,,['http://dl-learner.org/nctrer/201/atom13'],['http://dl-learner.org/nctrer/201/atom14']
http://dl-learner.org/nctrer/bond421,2,,,,,['http://dl-learner.org/nctrer/20/atom17'],['http://dl-learner.org/nctrer/20/atom30']
http://dl-learner.org/nctrer/bond4210,2,,,,,['http://dl-learner.org/nctrer/201/atom14'],['http://dl-learner.org/nctrer/201/atom15']
http://dl-learner.org/nctrer/bond4211,2,,,,,['http://dl-learner.org/nctrer/202/atom1'],['http://dl-learner.org/nctrer/202/atom2']
http://dl-learner.org/nctrer/bond4212,2,,,,,['http://dl-learner.org/nctrer/202/atom1'],['http://dl-learner.org/nctrer/202/atom6']
http://dl-learner.org/nctrer/bond4213,2,,,,,['http://dl-learner.org/nctrer/202/atom1'],['http://dl-learner.org/nctrer/202/atom19']
http://dl-learner.org/nctrer/bond4214,2,,,,,['http://dl-learner.org/nctrer/202/atom2'],['http://dl-learner.org/nctrer/202/atom3']
http://dl-learner.org/nctrer/bond4215,2,,,,,['http://dl-learner.org/nctrer/202/atom3'],['http://dl-learner.org/nctrer/202/atom4']
http://dl-learner.org/nctrer/bond4216,2,,,,,['http://dl-learner.org/nctrer/202/atom4'],['http://dl-learner.org/nctrer/202/atom5']
http://dl-learner.org/nctrer/bond4217,2,,,,,['http://dl-learner.org/nctrer/202/atom4'],['http://dl-learner.org/nctrer/202/atom7']
http://dl-learner.org/nctrer/bond4218,2,,,,,['http://dl-learner.org/nctrer/202/atom5'],['http://dl-learner.org/nctrer/202/atom6']
http://dl-learner.org/nctrer/bond4219,2,,,,,['http://dl-learner.org/nctrer/202/atom7'],['http://dl-learner.org/nctrer/202/atom8']
http://dl-learner.org/nctrer/bond422,2,,,,,['http://dl-learner.org/nctrer/20/atom18'],['http://dl-learner.org/nctrer/20/atom19']
http://dl-learner.org/nctrer/bond4220,2,,,,,['http://dl-learner.org/nctrer/202/atom8'],['http://dl-learner.org/nctrer/202/atom9']
http://dl-learner.org/nctrer/bond4221,2,,,,,['http://dl-learner.org/nctrer/202/atom9'],['http://dl-learner.org/nctrer/202/atom10']
http://dl-learner.org/nctrer/bond4222,2,,,,,['http://dl-learner.org/nctrer/202/atom10'],['http://dl-learner.org/nctrer/202/atom11']
http://dl-learner.org/nctrer/bond4223,2,,,,,['http://dl-learner.org/nctrer/202/atom11'],['http://dl-learner.org/nctrer/202/atom12']
http://dl-learner.org/nctrer/bond4224,2,,,,,['http://dl-learner.org/nctrer/202/atom12'],['http://dl-learner.org/nctrer/202/atom13']
http://dl-learner.org/nctrer/bond4225,2,,,,,['http://dl-learner.org/nctrer/202/atom13'],['http://dl-learner.org/nctrer/202/atom14']
http://dl-learner.org/nctrer/bond4226,2,,,,,['http://dl-learner.org/nctrer/202/atom14'],['http://dl-learner.org/nctrer/202/atom15']
http://dl-learner.org/nctrer/bond4227,2,,,,,['http://dl-learner.org/nctrer/202/atom15'],['http://dl-learner.org/nctrer/202/atom16']
http://dl-learner.org/nctrer/bond4228,2,,,,,['http://dl-learner.org/nctrer/202/atom16'],['http://dl-learner.org/nctrer/202/atom17']
http://dl-learner.org/nctrer/bond4229,2,,,,,['http://dl-learner.org/nctrer/202/atom17'],['http://dl-learner.org/nctrer/202/atom18']
http://dl-learner.org/nctrer/bond423,2,,,,,['http://dl-learner.org/nctrer/20/atom20'],['http://dl-learner.org/nctrer/20/atom19']
http://dl-learner.org/nctrer/bond4230,2,,,,,['http://dl-learner.org/nctrer/203/atom1'],['http://dl-learner.org/nctrer/203/atom2']
http://dl-learner.org/nctrer/bond4231,2,,,,,['http://dl-learner.org/nctrer/203/atom2'],['http://dl-learner.org/nctrer/203/atom3']
http://dl-learner.org/nctrer/bond4232,2,,,,,['http://dl-learner.org/nctrer/203/atom2'],['http://dl-learner.org/nctrer/203/atom10']
http://dl-learner.org/nctrer/bond4233,2,,,,,['http://dl-learner.org/nctrer/203/atom3'],['http://dl-learner.org/nctrer/203/atom4']
http://dl-learner.org/nctrer/bond4234,2,,,,,['http://dl-learner.org/nctrer/203/atom3'],['http://dl-learner.org/nctrer/203/atom8']
http://dl-learner.org/nctrer/bond4235,2,,,,,['http://dl-learner.org/nctrer/203/atom4'],['http://dl-learner.org/nctrer/203/atom5']
http://dl-learner.org/nctrer/bond4236,2,,,,,['http://dl-learner.org/nctrer/203/atom5'],['http://dl-learner.org/nctrer/203/atom6']
http://dl-learner.org/nctrer/bond4237,2,,,,,['http://dl-learner.org/nctrer/203/atom6'],['http://dl-learner.org/nctrer/203/atom7']
http://dl-learner.org/nctrer/bond4238,2,,,,,['http://dl-learner.org/nctrer/203/atom6'],['http://dl-learner.org/nctrer/203/atom9']
http://dl-learner.org/nctrer/bond4239,2,,,,,['http://dl-learner.org/nctrer/203/atom7'],['http://dl-learner.org/nctrer/203/atom8']
http://dl-learner.org/nctrer/bond424,2,,,,,['http://dl-learner.org/nctrer/20/atom20'],['http://dl-learner.org/nctrer/20/atom21']
http://dl-learner.org/nctrer/bond4240,2,,,,,['http://dl-learner.org/nctrer/203/atom10'],['http://dl-learner.org/nctrer/203/atom11']
http://dl-learner.org/nctrer/bond4241,2,,,,,['http://dl-learner.org/nctrer/203/atom11'],['http://dl-learner.org/nctrer/203/atom12']
http://dl-learner.org/nctrer/bond4242,2,,,,,['http://dl-learner.org/nctrer/203/atom12'],['http://dl-learner.org/nctrer/203/atom13']
http://dl-learner.org/nctrer/bond4243,2,,,,,['http://dl-learner.org/nctrer/203/atom13'],['http://dl-learner.org/nctrer/203/atom14']
http://dl-learner.org/nctrer/bond4244,2,,,,,['http://dl-learner.org/nctrer/204/atom1'],['http://dl-learner.org/nctrer/204/atom2']
http://dl-learner.org/nctrer/bond4245,2,,,,,['http://dl-learner.org/nctrer/204/atom1'],['http://dl-learner.org/nctrer/204/atom6']
http://dl-learner.org/nctrer/bond4246,2,,,,,['http://dl-learner.org/nctrer/204/atom1'],['http://dl-learner.org/nctrer/204/atom9']
http://dl-learner.org/nctrer/bond4247,2,,,,,['http://dl-learner.org/nctrer/204/atom2'],['http://dl-learner.org/nctrer/204/atom3']
http://dl-learner.org/nctrer/bond4248,2,,,,,['http://dl-learner.org/nctrer/204/atom2'],['http://dl-learner.org/nctrer/204/atom8']
http://dl-learner.org/nctrer/bond4249,2,,,,,['http://dl-learner.org/nctrer/204/atom3'],['http://dl-learner.org/nctrer/204/atom4']
http://dl-learner.org/nctrer/bond425,2,,,,,['http://dl-learner.org/nctrer/20/atom20'],['http://dl-learner.org/nctrer/20/atom26']
http://dl-learner.org/nctrer/bond4250,2,,,,,['http://dl-learner.org/nctrer/204/atom4'],['http://dl-learner.org/nctrer/204/atom5']
http://dl-learner.org/nctrer/bond4251,2,,,,,['http://dl-learner.org/nctrer/204/atom5'],['http://dl-learner.org/nctrer/204/atom6']
http://dl-learner.org/nctrer/bond4252,2,,,,,['http://dl-learner.org/nctrer/204/atom5'],['http://dl-learner.org/nctrer/204/atom7']
http://dl-learner.org/nctrer/bond4253,2,,,,,['http://dl-learner.org/nctrer/205/atom1'],['http://dl-learner.org/nctrer/205/atom2']
http://dl-learner.org/nctrer/bond4254,2,,,,,['http://dl-learner.org/nctrer/205/atom1'],['http://dl-learner.org/nctrer/205/atom9']
http://dl-learner.org/nctrer/bond4255,2,,,,,['http://dl-learner.org/nctrer/205/atom1'],['http://dl-learner.org/nctrer/205/atom14']
